uniq_id,reference,bike_type,bike_size,bike_year,bike_year_circulation,bike_km,bike_color,bike_warranty,bike_description,price,bike_brand,bike_model,vendor_city,vendor_type,source,scrap_date,url
moto-selection-1188062,1188062,SPORTIVE,125,2009,0,7750,,,"Moto honda sportive cbrr 125 du 31/03/2009 avec 7750 klms,excellent etat generale,pas de frais a prevoir,3 mois de garantie,finnacement,reprise,assurance et livraison possible, exemple de financement sur 12 mois (189EUR mensuel) ,un crédit vous engage et doit être rembourse, vérifiez vos capacités de remboursement avant de vous engager, contact j francois au 05.55.33.99.96  Version sport,Disponible à l'essai,Garantie 3 mois  // MOTO MOVE LIMOGES // MOTOMOVE // Depuis 1979, concessionnaire SUZUKI DUCATI HUSQVARNA GAS GAS KYMCO CAN AM MASH QUADRO ETC. 9 Rue Pierre de Fermat, 87280 LIMOGES. 05-55-33-44-61.  un crédit vous engage , vérifiez vos capacités de remboursement , plus de renseignements en magasin ",1990,HONDA,CBR, Limoges,Pro,moto-selection,2021-06-05 14:47:39.310737,http://www.moto-selection.com/moto-occasion/honda-cbr/1188062.html
moto-selection-1183841,1183841,TRAIL,450,2020,0,4,,,"Comme Neuf 4.3H Revision Effectuer Sabot Protection de cadre  ,1ère main",9590,HUSQVARNA,FS 450, Lessay,Pro,moto-selection,2021-06-05 14:47:45.906688,http://www.moto-selection.com/moto-occasion/husqvarna-fs-450/1183841.html
moto-selection-1187405,1187405,TRAIL,1190,2013,0,55140,,,"KTM 1190 ADVENTURE - 2013 - 55 140 km.  Autres équipements et informations : garantie  pendant 6 mois - KTM 1190 ADVENTURE  - modèle 2013 - 55 140 km - bon état - reprise et financement possible - envoi en France possible  ,Garantie 6 mois",8690,KTM,1190 ADVENTURE, Perpignan,Pro,moto-selection,2021-06-05 14:47:52.706197,http://www.moto-selection.com/moto-occasion/ktm-1190-adventure/1187405.html
moto-selection-1185981,1185981,ROADSTER,800,2012,0,5340,,,"Très rare F800R rouge/gris. Faible kilométrage ! Vidange / filtre à la vente.  Pack R - Poignées chauffantes. - Freinage Brembo ABS. - Saut de vent. - Amortisseur de direction.  GARANTIE 6 MOIS.  LIVRAISON, FINANCEMENT ET REPRISE POSSIBLE PARTOUT EN FRANCE  ,Compatible Permis A2,Dépôt-vente,Disponible à l'essai,Garantie 6 mois",5990,BMW,F 800 R, Noyelles Sous Lens,Pro,moto-selection,2021-06-05 14:47:58.044963,http://www.moto-selection.com/moto-occasion/bmw-f-800-r/1185981.html
moto-selection-1185090,1185090,SCOOTER,650,2018,0,8912,,,"BMW C650GT  - Véhicule Accidenté - Vendu dans l'état avec carte grise.  Notre référence véhicule à rappeler : 62724 Livraison en France possible, Gam- motos vous propose plusieurs véhicules disponibles en stock, Véhicules visibles dans nos locaux Gam-moto rn7 motteux 45290 Pressigny les pins ou sur notre site BIKE-ECO Horaires : Lundi 13h30-17h30 Mardi au Vendredi 8h30-12h30 13h30-17h30    ",4800,BMW,C 650 GT, Pressigny Les Pins,Pro,moto-selection,2021-06-05 14:48:02.577019,http://www.moto-selection.com/moto-occasion/bmw-c-650-gt/1185090.html
moto-selection-1167304,1167304,SCOOTER,650,2019,0,8235,,,"BURGMAN 650  EXECUTIVE  .PREMIERE MAIN .  AUCUN FRAIS A PREVOIR  CONTACTER MARCO .  ,1ère main,Disponible à l'essai,Garantie 3 mois",9499,SUZUKI,BURGMAN, Royan,Pro,moto-selection,2021-06-05 14:48:07.495061,http://www.moto-selection.com/moto-occasion/suzuki-burgman/1167304.html
moto-selection-1174324,1174324,CUSTOM,1800,2007,0,89750,,,"ELECTRA GLIDE CVO peinture personnalisée, stage 1, silencieux vance, plusieurs sonnerie d'avertisseur et feux clignotant . Aucun frais à prévoir. Véhicule garanti 6 mois. Exemple de financement en avec un apport de 30 % suivie de 60 mensualités de 180EUR (personnalisable). Voir condition en magasin. Un crédit vous engage et doit être remboursé. Vérifiez vos capacités de remboursement avant de vous engager. Contact Mickael au 05-55-33-94-74.  // MOTO MOVE CLASSIC // MOTOMOVECLASSIC // concessionnaire INDIAN MOTORCYCLE - ROYAL ENFIELD. 9 rrue Pierre de Fermat. 87280 LIMOGES. 05-55-33-94-74.   ,Garantie 6 mois",13490,HARLEY DAVIDSON,ELECTRA POLICE, Limoges,Pro,moto-selection,2021-06-05 14:48:14.589295,http://www.moto-selection.com/moto-occasion/harley-davidson-electra-police/1174324.html
moto-selection-1156932,1156932,ROADSTER,690,2017,0,11500,,,KTM 690 DUKE année 2017  Véhicule entièrement révisé Aucuns frais à prévoir.  Possibilité de financement pour plus d'information n'hésitez pas a nous contacter.   ,5990,KTM,690 DUKE, St Doulchard,Pro,moto-selection,2021-06-05 14:48:21.701967,http://www.moto-selection.com/moto-occasion/ktm-690-duke/1156932.html
moto-selection-1152325,1152325,ROUTIÈRE,1050,2008,0,65806,,,"TRIUMPH SPRINT ST 1050 EXCELLENT ETAT, ENTRETIENS RÉGULIERS CONCESSION TRIUMPH, ENTRETIEN COMPLET AMR VITTEL 0 KM, PNEUS NEUF 500 KMS, BÉQUILLE CENTRALE, VALISES TRIUMPH - NON VISIBLE SUR LA PHOTO, AMR24031-326-78  Béquille centrale,Peinture vernie,Garantie 3 mois",4190,TRIUMPH,SPRINT, Vittel,Pro,moto-selection,2021-06-05 14:48:24.072325,http://www.moto-selection.com/moto-occasion/triumph-sprint/1152325.html
moto-selection-1128310,1128310,SCOOTER,125,2008,0,15500,,,SORT DE REVISION JAMAIS AUCUN PROBLEME  BONNE AFFAIRE ABS ET ANTIVOL INCLUS +CASQUE OFFERT,2150,PEUGEOT,SATELIS, Nice,Part,moto-selection,2021-06-05 14:48:24.153740,http://www.moto-selection.com/moto-occasion/peugeot-satelis/1128310.html
moto-selection-1187568,1187568,ROUTIÈRE,800,2014,0,32800,,,"BENATI MOTOS 2ème meilleur concessionnaire YAMAHA France   vous propose une magnifique BMW  F 800 GT  Cylindrée : 800 Date 1ère immat : 28/06/2014 Kilométrage : 32800kms Prix : 6799EUR Catégorie : routière Couleur : grise anthracite  ---------------------- OPTIONS --------------------------- - Selle confort BMW - Poignées chauffantes BMW - Extension de béquille BLACK  - Embouts de guidon RACING COMPONENTS - Maxi top-case SHAD  - Dosseret passager SHAD  - Alarme BMW - Pad protection de réservoir F800GT  - Béquille centrale BMW - Suspensions électroniques BMW   + DE 3000EUR D'ACCESSOIRES   Possibilité de livraison, de reprise, financement pour 99.24EUR/mois* sur 72 mois avec 1799EUR d'apport, assurance, nous consulter. *voir condition auprès du service commercial  Contact M. Jarret au 04.94.68.03.48 service commercial.  BENATI MOTOS votre concessionnaire YAMAHA Draguignan depuis 1969, au coeur de vos émotions depuis 1951 !  Rejoignez-nous sur notre site e-commerce www.accessoire-motos.fr, notre page FACEBOOK et notre compte INSTAGRAM BENATI MOTOS pour plus d'actualités.  Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Transport possible,Dépôt-vente,Disponible à l'essai",6799,BMW,F 800 GT 99EUR-MOIS* +DE 3000EUR, Draguignan,Pro,moto-selection,2021-06-05 14:48:29.258800,http://www.moto-selection.com/moto-occasion/bmw-f-800-gt-99eur-mois%2a-%2bde-3000eur/1187568.html
moto-selection-1189002,1189002,ROUTIÈRE,125,2011,0,3820,,,"SUZUKI VANVAN 125  -SUPERBE ETAT -SUPPORT TOP CASE -TOP CASE  #53  ,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie 3 mois  PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d'extension de garantie jusqu'à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France",3590,SUZUKI,RV 125 VANVAN, Rennes,Pro,moto-selection,2021-06-05 14:48:35.272127,http://www.moto-selection.com/moto-occasion/suzuki-rv-125-vanvan/1189002.html
moto-selection-1188732,1188732,ROUTIÈRE,600,2010,0,122639,,,"HONDA 600 CBF - Véhicule d'occasion - Vendu dans l'état .  Notre référence véhicule à rappeler : 63014 Livraison en France possible, Gam- motos vous propose plusieurs véhicules disponibles en stock, Véhicules visibles dans nos locaux Gam-moto rn7 motteux 45290 Pressigny les pins ou sur notre site BIKE-ECO Horaires : Lundi 13h30-17h30 Mardi au Vendredi 8h30-12h30 13h30-17h30   ",1600,HONDA,CBF 600 S, Pressigny Les Pins,Pro,moto-selection,2021-06-05 14:48:40.778345,http://www.moto-selection.com/moto-occasion/honda-cbf-600-s/1188732.html
moto-selection-1188285,1188285,ROUTIÈRE,1300,2002,0,56050,,,"Moto révisée, aucun frais à prévoir  Garantie 6 mois  Assurance et reprise possibles  ,Garantie 6 mois",4990,YAMAHA,FJR, Nimes,Pro,moto-selection,2021-06-05 14:48:47.314531,http://www.moto-selection.com/moto-occasion/yamaha-fjr/1188285.html
moto-selection-1185219,1185219,ROUTIÈRE,600,2010,0,31643,,,"YAMAHA XJ 600 DIVERSION MC : 01/09/2010 Kms : 31643  1ère Main , moto d'origine . vendu révisé , avec manuel du propriétaire , double de clés .  financement et reprise possible .  Cevennes Motos  0466303737    ,1ère main,Disponible à l'essai,Garantie 3 mois",3990,YAMAHA,XJ 600 DIVERSION, Ales,Pro,moto-selection,2021-06-05 14:48:52.525789,http://www.moto-selection.com/moto-occasion/yamaha-xj-600-diversion/1185219.html
moto-selection-1187355,1187355,SCOOTER,750,2020,0,6464,,,"Une moto HONDA 750 X-ADV d'occasion. Entretien fait pour la vente. 1ère main. Garantie jusqu'au 06/2022.  Financement et envoie possible dans toutes la France.   ,Garantie constructeur jusqu'au 17/06/2022",10590,HONDA,X-ADV, Ploeren,Pro,moto-selection,2021-06-05 14:48:58.488905,http://www.moto-selection.com/moto-occasion/honda-x-adv/1187355.html
moto-selection-1186465,1186465,ROADSTER,373,2020,0,550,,,"Modele de demo   ,Garantie constructeur jusqu'au 03/05/2023",5299,HUSQVARNA,401 VITPILEN, Lessay,Pro,moto-selection,2021-06-05 14:49:02.469376,http://www.moto-selection.com/moto-occasion/husqvarna-401-vitpilen/1186465.html
moto-selection-1185882,1185882,SCOOTER,600,2015,0,33900,,,"LA CLINIQUE DU SCOOTER PROPOSE  SCOOTER: HONDA SWT ABS   Année-modèle : 2015 Kilométrage : 33 900 kms Couleur : Noir Brillant Cylindrée : 600 cc  Vignette : Crit'Air 2 (  Jaune ) Accessoires : Top-case, Poignées chauffant, Feux Led Bon état Permis A  le scooter a quelques rayures Garantie  3 mois             ,Garantie 3 mois",4199,HONDA,SWT 600, Paris 13,Pro,moto-selection,2021-06-05 14:49:07.461099,http://www.moto-selection.com/moto-occasion/honda-swt-600/1185882.html
moto-selection-1170772,1170772,ROADSTER,900,2019,0,9322,,,"Kawasaki z 900 bridé pour les permis A2. pack sport. garantie 4 ans aucun frais a prévoir. moto entièrement d'origine possibilité de reprise FINANCEMENT POSSIBLE ENVOI DANS TOUTE LA FRANCE 8490EUR SUR 60 MOIS AVEC 15% D'APPORT 137EUR MENSUEL UN CRÉDIT VOUS ENGAGE ET DOIT ÊTRE REMBOURSÉ. VÉRIFIEZ VOS CAPACITÉS DE REMBOURSEMENT AVANT DE VOUS ENGAGER  D'INFO CONTACTE LAURENT // MOTO MOVE H2 KAWASAKI LIMOGES //  9 Rue Pierre de Fermat, 87280 LIMOGES. 05-55-34-24-00.    ,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 03/05/2023",8390,KAWASAKI,Z 900, Limoges,Pro,moto-selection,2021-06-05 14:49:11.462065,http://www.moto-selection.com/moto-occasion/kawasaki-z-900/1170772.html
moto-selection-1187506,1187506,CUSTOM,125,2019,0,4232,,,"Moto Hyosung Modèle : aquila bobber 125 Coloris : Noir Mise en circulation : 15/04/2020 Kilométrage : 4 232 kms  Observations :  -Très bon état -Entretien à jour -Aucun consommable à prévoir -1ère main  Accessoire :  -Sissy bar  Prix tarif : 3 599 EUR  Moto garantie 6 mois moteur  Location, Reprise, financement et Assurance Possible  Vous pouvez retrouver toutes nos occasions sur notre site internet cholet-motos.fr ************************************************** Retrouvez toutes nos occasions sur notre site Cholet-motos.fr ************************************** CHOLET-MOTOS 8 Avenue Francis Bouet 49300 CHOLET  Concessionnaire : Suzuki, Kawasaki, Aprilia, Piaggio, Gilera, Vespa et Mash  Magasin partenaire Moto Axxe  Horaires d'ouverture :  Du mardi au vendredi 9h00-12H00 . 14h00-19H00 Le samedi 9H00-12H00 . 14H00-18H00  Téléphone : 02.41.62.24.19 Mail : commercial@cholet-motos.fr  ,1ère main,Disponible à l'essai,Garantie 6 mois",3599,HYOSUNG,GV 125, Cholet,Pro,moto-selection,2021-06-05 14:49:18.592547,http://www.moto-selection.com/moto-occasion/hyosung-gv-125/1187506.html
moto-selection-1175344,1175344,SCOOTER,125,2007,0,25302,,,"HONDA 125 PES. Scooter accidenté en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations n'hésitez pas nous contacter par téléphone ou par mail gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 61349  Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site BIKE-ECO  ",450,HONDA,PES 125 I, Pressigny Les Pins,Pro,moto-selection,2021-06-05 14:49:23.146226,http://www.moto-selection.com/moto-occasion/honda-pes-125-i/1175344.html
moto-selection-1184547,1184547,ENDURO,500,2020,0,2987,,,"  ,1ère main,Compatible Permis A2,Garantie 3 mois",8499,SHERCO,SEF-R 500, Dommartin Les Toul,Pro,moto-selection,2021-06-05 14:49:29.003712,http://www.moto-selection.com/moto-occasion/sherco-sef-r-500/1184547.html
moto-selection-1188233,1188233,SCOOTER,125,2021,0,1100,,,"Crédit total et reprise possible contactez nicolas au 0322718588   Anti-démarrage,Garantie constructeur jusqu'au 01/02/2023",3690,HONDA,SH 125I, Rivery,Pro,moto-selection,2021-06-05 14:49:34.997363,http://www.moto-selection.com/moto-occasion/honda-sh-125i/1188233.html
moto-selection-1188784,1188784,ROADSTER,390,2017,0,8000,,,"ECHAPPEMENT AKRAPOVIC , TOP BLOCK , KIT DECO , PIECES RACING PARTS KTM , TOURTE MOTOS Le Spécialiste de la moto neuve et d'occasion dans les ARDENNES. 80 années de savoir faire Nous mettons notre expérience à votre service. Nous sommes à votre écoute, et nous vous apportons rapidité et efficacité dans tous les domaines, que ce soit suivi de votre commande, livraison et immatriculation.|CONTACT : Christian tel 03 24 33 77 46 mail christiantourtemotos@gmail.com|TOURTE MOTOS|03 RUE DES HAUTES CHAUSSEES|08000 CHARLEVILLE MEZIERES  47CV,ABS,Anti-démarrage,Compatible Permis A2",4290,KTM,390 DUKE ABS, Charleville Mezieres,Pro,moto-selection,2021-06-05 14:49:39.657988,http://www.moto-selection.com/moto-occasion/ktm-390-duke-abs/1188784.html
moto-selection-1187978,1187978,ROUTIÈRE,800,2002,0,14100,,,"HONDA 800 VFR VTEC -14100KMS D ORIGINE  #DV29  ,Dépôt-vente  PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d'extension de garantie jusqu'à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France",5790,HONDA,VFR 800 VTEC, Rennes,Pro,moto-selection,2021-06-05 14:49:46.384612,http://www.moto-selection.com/moto-occasion/honda-vfr-800-vtec/1187978.html
moto-selection-1169451,1169451,SCOOTER,250,2009,0,21600,,,"Entretient à jour Top Case Tablier  Poignées  Chauffantes  Béquille centrale,Top case 2 casques,Assurance sur place,Démarches administratives sur place,Plus de photos sur demande,Prix hors frais d'immatriculation,1ère main,Dépôt-vente",2499,PIAGGIO,MP3 250 LT, St Maximin,Pro,moto-selection,2021-06-05 14:49:51.241325,http://www.moto-selection.com/moto-occasion/piaggio-mp3-250-lt/1169451.html
moto-selection-1173232,1173232,SCOOTER,125,2010,0,19400,,,"  ,Garantie 3 mois",1200,PIAGGIO,BEVERLY 125, Le Mans,Pro,moto-selection,2021-06-05 14:49:56.762885,http://www.moto-selection.com/moto-occasion/piaggio-beverly-125/1173232.html
moto-selection-1187654,1187654,SCOOTER,125,2019,0,2200,,,"SYM JOYMAX 125 DU 07/2019 REVISION A JOUR VENDU AVEC TOP CASE 2650EUR  ,Garantie 3 mois  POSSIBILITÉ DE FINANCEMENT DE 12 A 60 MOIS AVEC OU SANS APPORT ASSURANCE VÉHICULE SUR PLACE A PRIX TRÈS AVANTAGEUX EXTENSION DE GARANTIE POUR LES VÉHICULES DE MOINS DE 10 ANS DE 1 A 2 ANS COMPLÉMENTAIRE",2650,SYM,CRUISYM 125, St Martin D Heres,Pro,moto-selection,2021-06-05 14:50:02.372616,http://www.moto-selection.com/moto-occasion/sym-cruisym-125/1187654.html
moto-selection-1170420,1170420,ROUTIÈRE,1300,2016,0,5200,,,"YAMAHA FJR 1300 AE  -1ERE MAIN  -ENTRETIEN A JOUR  -LEGERE CHUTE A DROITE ( voir photos )  EQUIPEMENTS : TOP CASE GIVI 56 LITRES, DEFLECTEURS DE MAIN ET DE PIED YAMAHA ET PROTECTION DE CARTERS  DV # 43  ABS,Béquille centrale,Freinage couplé,Prise 12V,Régulateur de vitesse,1ère main,Dépôt-vente  PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d'extension de garantie jusqu'à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France",14000,YAMAHA,FJR 1300 AE, Rennes,Pro,moto-selection,2021-06-05 14:50:07.607935,http://www.moto-selection.com/moto-occasion/yamaha-fjr-1300-ae/1170420.html
moto-selection-1187011,1187011,ROADSTER,1000,2004,0,73000,,,"Z 1000 2004  KILOMETRAGE : 73.000 Km  OPTIONS : - Véhicule en très bon état - Aucun consommable à prévoir - Nombreux accessoires - Révision annuelle effectuée  ,Garantie 3 mois",3490,KAWASAKI,Z1000, Aix En Provence,Pro,moto-selection,2021-06-05 14:50:14.377344,http://www.moto-selection.com/moto-occasion/kawasaki-z1000/1187011.html
moto-selection-1181235,1181235,ROADSTER,1000,2019,0,3089,,,Suzuki gsx-s 1000 abs full origine avec 3078 km  garantie jusqu'en juin 2021  ,11290,SUZUKI,GSX-S 1000 ABS, Pontault Combault,Pro,moto-selection,2021-06-05 14:50:20.518417,http://www.moto-selection.com/moto-occasion/suzuki-gsx-s-1000-abs/1181235.html
moto-selection-1185822,1185822,TRAIL,1200,2014,0,39900,,,"  ABS,Support de valises,Top case 2 casques,Dosseret top case,Ligne d'échappement inox,Phares antibrouillard,Affaire à saisir,Garantie 3 mois  -Possibilité de reprendre votre ancienne moto. - Financement possible. - Livraison sous quelques jours. - Possibilité de livrer la moto partout en France",10290,YAMAHA,XTZ 1200 E SUPER TENERE, Quimper,Pro,moto-selection,2021-06-05 14:50:25.620427,http://www.moto-selection.com/moto-occasion/yamaha-xtz-1200-e-super-tenere/1185822.html
moto-selection-1162691,1162691,ROADSTER,1000,2010,0,16160,,,"Options :  Garantie 3 mois avec possibilité d'extension à 12 mois,patins de protection , silencieux GPR carbone , rétroviseurs Rizoma , leviers repliables, sabot Ermax, petits clignotants et support de plaque, rotor changé (point faible de la moto. Celui d'origine est encore bon). Quelques traces de chutte à gauche et à droite. Pas très méchant LA MAISON DE LA MOTO - 06250 MOUGINS - FRANCE Tel :04.93.75.18.40 - email : info@maisondelamoto.fr Website: http://www.maisondelamoto.fr  ",6490,YAMAHA,FZ1N, Mougins,Pro,moto-selection,2021-06-05 14:50:31.723962,http://www.moto-selection.com/moto-occasion/yamaha-fz1n/1162691.html
